@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1807,'2018/02/18 22:47:23:475',37,603.796021,297.077942,42.79847,561.423218,328.611328,66.903961,486.778137,359.049622,72.086647,398.003204,387.876923,69.249062,359.860535,425.587677,59.663124,51.84,76.054468
1808,'2018/02/18 22:47:23:525',37,604.060974,297.130249,42.78727,561.760254,328.333923,66.877533,487.333893,358.757202,72.077553,398.137085,387.770874,69.25145,359.934204,425.50351,59.660263,51.84,76.054468
1809,'2018/02/18 22:47:23:576',37,604.250732,297.076477,42.752575,562.018555,328.097229,66.847214,487.740936,358.491882,72.059052,398.300629,387.629272,69.241844,360.019775,425.425537,59.640404,51.84,76.054468
1810,'2018/02/18 22:47:23:626',37,604.461914,297.068512,42.709572,562.311462,327.86261,66.817245,488.140839,358.269836,72.043488,398.50708,387.498322,69.236328,360.199799,425.340088,59.632725,51.84,76.054468
1811,'2018/02/18 22:47:23:676',37,604.533325,296.984833,42.694633,562.549072,327.697296,66.797073,488.37674,358.129059,72.035095,398.561157,387.399475,69.231186,360.246094,425.278809,59.623173,51.84,76.054468
1812,'2018/02/18 22:47:23:725',37,604.661011,296.872681,42.688099,562.794983,327.506165,66.791168,488.636505,357.888062,72.037979,398.683044,387.182739,69.241753,360.31189,425.085449,59.633213,51.84,76.054468
1813,'2018/02/18 22:47:23:778',37,604.860229,296.753021,42.692493,563.041931,327.2836,66.795563,489.006165,357.62085,72.049789,398.879272,386.940033,69.264847,360.40329,424.86615,59.655563,51.84,76.054468
1814,'2018/02/18 22:47:23:827',37,605.27832,296.458801,42.67197,563.594788,326.815186,66.78611,489.590149,357.096924,72.059227,399.311829,386.46051,69.291412,360.659302,424.408386,59.686901,51.84,76.054468
1815,'2018/02/18 22:47:23:876',37,605.791443,296.175537,42.647518,564.267578,326.424805,66.773628,490.296051,356.671356,72.060822,399.85498,386.048462,69.306602,361.052094,423.979492,59.706524,51.84,76.054468
1816,'2018/02/18 22:47:23:926',37,606.493164,295.751709,42.633007,565.189453,326.019501,66.762085,491.239288,356.185913,72.05687,400.605591,385.595459,69.310127,361.632263,423.459167,59.70787,51.84,76.054468
1817,'2018/02/18 22:47:23:976',37,607.154724,295.292511,42.61668,566.000305,325.563782,66.736938,492.041107,355.728943,72.035263,401.313232,385.165161,69.288727,362.243896,422.981079,59.680092,51.84,76.054468
1818,'2018/02/18 22:47:24:025',37,607.573853,295.121002,42.594406,566.462646,325.255798,66.707901,492.480194,355.372314,72.013603,401.678986,384.836304,69.272072,362.552521,422.657074,59.670654,51.84,76.054468
1819,'2018/02/18 22:47:29:728',38,633.481567,311.554382,41.314171,581.925781,336.292419,65.829727,497.152954,361.302368,71.237595,399.897339,383.828186,68.391724,350.859314,413.729095,59.585087,54,76.054468
1820,'2018/02/18 22:47:29:778',38,634.163757,311.90979,41.341084,582.224365,336.726318,65.900581,496.616058,361.337891,71.309021,398.885895,383.028503,68.437996,350.545349,413.718933,59.634407,54,76.054468
1821,'2018/02/18 22:47:29:829',38,634.759155,311.748718,41.29229,582.261963,336.936707,65.945084,496.313812,361.104156,71.335518,398.235168,382.361267,68.445671,350.227966,413.402161,59.64378,54,76.054468
1822,'2018/02/18 22:47:29:882',38,635.380493,311.685303,41.276913,582.187866,337.105011,65.987358,496.180298,360.963043,71.346069,398.022522,382.024231,68.437126,350.449615,413.311859,59.631462,54,76.054468
1823,'2018/02/18 22:47:29:929',38,635.721191,311.849792,41.270206,582.279663,337.336731,65.990562,496.2388,360.925598,71.333527,398.369263,382.150757,68.419342,350.860626,413.458893,59.608578,54,76.054468
1824,'2018/02/18 22:47:29:978',38,636.105835,312.266418,41.279839,582.429688,337.47287,65.975998,496.397583,360.988831,71.318108,398.553223,382.349548,68.400391,350.689514,413.569122,59.580727,54,76.054468
1825,'2018/02/18 22:47:30:028',38,636.142456,312.318176,41.291653,582.463562,337.612671,65.976654,496.659546,360.807861,71.307564,398.477753,382.157654,68.394318,350.769714,413.460236,59.587467,54,76.054468
1826,'2018/02/18 22:47:30:078',38,636.40155,312.69455,41.308128,582.50592,337.823975,65.966774,496.842743,360.863495,71.288628,398.677887,382.313232,68.376312,350.713715,413.448273,59.572403,54,76.054468
1827,'2018/02/18 22:47:30:127',38,637.028625,312.998474,41.328381,582.427124,337.702759,65.936211,496.052979,360.1026,71.248863,398.020142,381.542267,68.31192,349.647247,412.759796,59.483807,54,76.054468
1828,'2018/02/18 22:47:30:177',38,637.640564,313.130554,41.340668,582.205383,337.632446,65.936638,495.198761,359.402405,71.226189,397.174591,380.601257,68.262573,348.447906,411.961548,59.405983,54,76.054468
1829,'2018/02/18 22:47:30:230',38,638.179871,313.055786,41.361328,582.109497,337.493317,65.966301,494.652466,358.910065,71.237114,396.633423,379.860199,68.251816,347.67337,411.269287,59.379333,54,76.054468
1830,'2018/02/18 22:47:30:279',38,638.867676,312.730408,41.37027,582.116333,337.31842,66.0336,494.215485,358.393433,71.282982,396.305786,379.259308,68.273819,347.144348,410.77066,59.363167,54,76.054468
1831,'2018/02/18 22:47:30:328',38,639.329468,312.65863,41.393684,582.15387,337.204956,66.080879,493.855225,358.068481,71.32048,396.049408,379.039093,68.290962,346.682251,410.603851,59.334679,54,76.054468
1832,'2018/02/18 22:47:30:379',38,639.64978,312.817139,41.423294,582.201538,337.231018,66.101379,493.635742,357.865356,71.337685,395.912384,378.932159,68.300331,346.441864,410.621826,59.30938,54,76.054468
1833,'2018/02/18 22:47:30:428',38,639.968506,312.975647,41.45269,582.384094,337.384369,66.117348,493.499847,357.768707,71.351593,395.96991,379.046722,68.303955,346.463837,410.803528,59.279678,54,76.054468
1834,'2018/02/18 22:47:30:478',38,640.433228,313.312073,41.496738,582.662231,337.725098,66.140808,493.246948,357.778046,71.373505,395.477875,378.955688,68.302261,345.940125,410.608643,59.26548,54,76.054468
1835,'2018/02/18 22:47:30:528',38,641.38501,314.192566,41.582741,582.630066,338.297913,66.207901,492.299774,357.66626,71.418884,394.132324,378.41272,68.300529,344.293091,409.857788,59.256428,54,76.054468
1836,'2018/02/18 22:47:30:579',38,642.835938,316.055054,41.825497,581.440735,339.103149,66.393272,489.679962,357.343872,71.533798,390.733612,376.99762,68.316124,340.428162,408.231995,59.25687,54,76.054468
1837,'2018/02/18 22:47:30:628',38,643.93689,318.000305,42.168877,579.084167,339.65451,66.694427,485.717896,356.635895,71.733574,386.197815,375.262817,68.385918,335.555603,406.325165,59.310135,54,76.054468
1838,'2018/02/18 22:47:30:678',38,644.185303,318.72406,42.300186,578.021118,339.850586,66.82074,484.155212,356.37442,71.817413,384.357422,374.578735,68.418365,333.585327,405.568604,59.335148,54,76.054468
1839,'2018/02/18 22:47:30:728',38,644.314941,319.11853,42.352013,577.510254,339.9599,66.888672,483.263336,356.242981,71.867203,383.341705,374.177429,68.438286,332.488129,405.14444,59.350723,54,76.054468
1840,'2018/02/18 22:47:30:780',38,644.77771,319.264801,42.331802,577.695923,339.987518,66.935486,483.07193,356.000671,71.925186,382.957886,373.740601,68.490486,332.047241,404.733856,59.41209,54,76.054468
1841,'2018/02/18 22:47:30:829',38,645.437927,319.299774,42.307159,578.361267,339.882019,66.967552,483.46582,355.703613,71.981781,383.149719,373.327942,68.556549,332.230225,404.432495,59.495071,54,76.054468
1842,'2018/02/18 22:47:30:878',38,646.022827,319.366486,42.303436,579.090576,339.727112,66.971001,484.110535,355.45752,72.010544,383.540039,372.975189,68.599197,332.582794,404.171417,59.558067,54,76.054468
1843,'2018/02/18 22:47:30:929',38,646.322205,319.353149,42.287498,579.588501,339.620178,66.95562,484.656982,355.364349,72.013313,383.957123,372.858643,68.613556,332.950439,404.087646,59.582817,54,76.054468
1844,'2018/02/18 22:47:30:980',38,646.701904,319.085175,42.248466,580.375854,339.435669,66.933609,485.607117,355.376953,72.020767,384.80426,372.822784,68.643143,333.935944,404.175354,59.623825,54,76.054468
1845,'2018/02/18 22:47:31:029',38,646.988525,318.502319,42.180042,581.288635,339.209412,66.903427,486.444702,355.243408,72.02964,385.833649,372.940887,68.680511,334.895172,404.213257,59.668415,54,76.054468
1846,'2018/02/18 22:47:31:078',38,647.041138,317.914551,42.129913,581.629883,338.956299,66.894196,487.031067,355.189331,72.033432,386.464996,373.055511,68.7015,335.593018,404.299225,59.692348,54,76.054468
1847,'2018/02/18 22:47:31:129',38,646.943604,316.973175,42.036419,582.081848,338.545349,66.863403,487.927155,355.135071,72.020088,387.656647,373.545013,68.715767,337.043976,404.731293,59.706699,54,76.054468
1848,'2018/02/18 22:47:31:179',38,646.646484,315.921753,41.95018,582.727478,338.075684,66.800774,489.21701,355.209534,71.984215,389.425171,374.561768,68.721191,339.392761,405.683441,59.711441,54,76.054468
1849,'2018/02/18 22:47:31:232',38,646.034729,314.523804,41.803307,583.40033,337.584717,66.739128,490.951508,355.429321,71.94915,391.837646,376.233734,68.736633,342.131897,406.878601,59.732845,54,76.054468
1850,'2018/02/18 22:47:31:279',38,645.452881,313.41748,41.700188,583.946106,337.169922,66.678261,492.305756,355.552704,71.913345,393.746521,377.734253,68.733696,344.427673,407.94104,59.738781,54,76.054468
1851,'2018/02/18 22:47:31:329',38,644.844727,312.526367,41.609188,584.135803,336.794739,66.634567,493.202393,355.631622,71.884712,394.832733,378.609314,68.728088,345.837311,408.679749,59.732712,54,76.054468
1852,'2018/02/18 22:47:31:380',38,644.185364,311.772339,41.577133,583.824524,336.373718,66.619278,493.389282,355.545105,71.866295,395.266907,379.063171,68.713776,346.555603,409.103119,59.711231,54,76.054468
1853,'2018/02/18 22:47:31:430',38,643.079468,310.685547,41.570232,582.82312,335.750275,66.625793,492.83255,355.377045,71.846245,395.209198,379.502014,68.67128,347.001587,409.544495,59.647346,54,76.054468
1854,'2018/02/18 22:47:31:480',38,641.991577,309.882263,41.537384,581.92572,335.217743,66.609123,492.249084,355.17688,71.819527,394.91922,379.633972,68.636391,347.108612,409.788147,59.603016,54,76.054468
1855,'2018/02/18 22:47:31:529',38,641.240234,309.258972,41.493053,581.342407,334.742126,66.594559,491.982452,354.988037,71.803192,394.771637,379.660187,68.622139,347.296875,409.968048,59.587791,54,76.054468
1856,'2018/02/18 22:47:31:579',38,640.678223,308.751099,41.461464,580.954468,334.317383,66.575714,491.930847,354.713623,71.78582,394.747406,379.644043,68.611488,347.520538,410.076965,59.579239,54,76.054468
1857,'2018/02/18 22:47:31:630',38,640.210938,308.257813,41.416721,580.660767,333.871643,66.551712,492.034058,354.418091,71.764038,394.817535,379.623596,68.600677,347.768768,410.176239,59.564941,54,76.054468
1858,'2018/02/18 22:47:31:680',38,639.752197,307.673248,41.390381,580.412659,333.343933,66.516121,492.075043,354.097107,71.73452,394.819183,379.616394,68.574448,348.069885,410.271881,59.535553,54,76.054468
1859,'2018/02/18 22:47:31:731',38,639.41333,307.204285,41.358086,580.228333,333.024292,66.491158,492.020569,353.903992,71.710861,394.911316,379.710999,68.550667,348.355835,410.357361,59.510056,54,76.054468
1860,'2018/02/18 22:47:31:779',38,639.258606,306.989685,41.354248,580.14447,332.844543,66.477356,491.992706,353.82254,71.698868,394.973419,379.75174,68.539894,348.507751,410.424072,59.494541,54,76.054468
1861,'2018/02/18 22:47:31:829',38,639.151672,306.693024,41.356155,580.158447,332.577698,66.459724,492.007233,353.758423,71.688026,395.015045,379.806854,68.52494,348.804077,410.564331,59.471996,54,76.054468
1862,'2018/02/18 22:47:31:883',38,639.068359,306.352112,41.320591,580.211548,332.365936,66.441162,492.152771,353.77652,71.672874,395.093567,379.890717,68.505486,349.099213,410.706482,59.441261,54,76.054468
1863,'2018/02/18 22:47:31:930',38,639.028931,306.089752,41.27084,580.334412,332.203491,66.417755,492.437439,353.742645,71.653809,395.31842,379.985046,68.491844,349.443878,410.82193,59.422508,54,76.054468
1864,'2018/02/18 22:47:31:979',38,639.00708,305.834167,41.239288,580.365356,331.995483,66.399956,492.435669,353.671143,71.640419,395.554199,380.146484,68.477951,349.693848,410.927094,59.398083,54,76.054468
1865,'2018/02/18 22:47:32:029',38,638.857727,305.513855,41.229092,580.214966,331.733643,66.389656,492.224182,353.615173,71.631531,395.505219,380.25,68.458588,349.835144,411.041138,59.365055,54,76.054468
1866,'2018/02/18 22:47:32:080',38,638.562073,305.302795,41.233562,579.731689,331.586761,66.395859,491.743011,353.539307,71.625114,395.290588,380.371185,68.439743,349.672058,411.126129,59.332516,54,76.054468
1867,'2018/02/18 22:47:32:130',38,638.010254,304.989929,41.251656,578.838989,331.358551,66.415031,490.832062,353.421936,71.621254,394.772217,380.42926,68.414093,349.30899,411.198883,59.288055,54,76.054468
1868,'2018/02/18 22:47:32:180',38,637.575195,304.740967,41.253635,578.268921,331.186951,66.422867,490.191742,353.348114,71.618355,394.333435,380.420959,68.396751,348.981506,411.196899,59.257214,54,76.054468
1869,'2018/02/18 22:47:32:230',38,637.367188,304.524536,41.21928,578.054016,331.005859,66.405945,490.039459,353.228699,71.599823,394.337463,380.470917,68.375893,348.943359,411.180084,59.229767,54,76.054468
1870,'2018/02/18 22:47:32:281',38,637.34906,304.424805,41.197639,578.146362,330.862976,66.370995,490.049622,353.153931,71.572586,394.535339,380.515381,68.350296,349.142456,411.177185,59.206409,54,76.054468
1871,'2018/02/18 22:47:32:330',38,637.379456,304.412476,41.152672,578.363708,330.701965,66.311607,490.194366,353.06546,71.52845,395.129974,380.737335,68.314011,349.546844,411.216797,59.177311,54,76.054468
1872,'2018/02/18 22:47:36:899',39,673.074829,351.394287,42.177204,592.319153,361.655945,66.716377,497.259338,368.037476,71.537666,388.903381,368.05011,68.386078,328.945496,388.097473,60.185165,56.16,76.054468
1873,'2018/02/18 22:47:36:949',39,673.36438,351.136841,42.113586,592.890137,361.481476,66.712036,497.714661,367.789948,71.556587,389.287231,368.062866,68.397293,329.23233,388.042297,60.198509,56.16,76.054468
1874,'2018/02/18 22:47:36:998',39,673.548035,350.834625,42.055817,593.240112,361.334839,66.71492,497.985168,367.688141,71.572433,389.639832,368.019592,68.405434,329.477264,387.898499,60.213425,56.16,76.054468
1875,'2018/02/18 22:47:37:052',39,673.609497,350.504578,42.042488,593.331421,361.131989,66.728188,498.038574,367.474884,71.589333,390.008942,367.721619,68.40567,329.65271,387.67865,60.219307,56.16,76.054468
1876,'2018/02/18 22:47:37:098',39,673.569092,350.220032,42.046227,593.295471,360.898071,66.748047,497.931091,367.277496,71.609665,390.077911,367.494568,68.413582,329.662628,387.424194,60.228565,56.16,76.054468
1877,'2018/02/18 22:47:37:148',39,673.410095,349.691437,42.079933,593.115234,360.594849,66.784966,497.790833,366.897522,71.644852,390.009705,367.145721,68.435287,329.544281,387.075287,60.241783,56.16,76.054468
1878,'2018/02/18 22:47:37:199',39,673.279297,349.158936,42.087173,593.10144,360.148254,66.796738,497.741119,366.514648,71.660995,390.06308,366.773804,68.444527,329.611206,386.752411,60.249107,56.16,76.054468
1879,'2018/02/18 22:47:37:250',39,673.24054,348.86145,42.098537,593.223145,359.655457,66.803162,497.762543,366.073242,71.677361,390.286987,366.339294,68.457726,329.808228,386.399811,60.275742,56.16,76.054468
1880,'2018/02/18 22:47:37:298',39,673.302002,348.433594,42.109684,593.337036,359.290466,66.813171,497.801788,365.788025,71.689728,390.473572,366.020325,68.469406,330.12854,385.914124,60.29945,56.16,76.054468
1881,'2018/02/18 22:47:37:349',39,673.482178,348.015808,42.113365,593.558594,359.083313,66.818748,498.027954,365.399048,71.697411,390.884766,365.816772,68.479683,330.596252,385.624634,60.308567,56.16,76.054468
1882,'2018/02/18 22:47:37:400',39,673.625916,347.918518,42.121758,593.732422,358.902161,66.823517,498.187317,365.115082,71.704613,391.174011,365.516479,68.487724,330.80481,385.475708,60.312962,56.16,76.054468
1883,'2018/02/18 22:47:37:450',39,674.302856,347.399139,42.083752,594.121704,358.769958,66.878677,498.542786,364.90213,71.750198,391.567444,365.275299,68.519745,331.237762,385.206207,60.33831,56.16,76.054468
1884,'2018/02/18 22:47:37:499',39,674.747742,347.179474,42.094475,594.429565,358.744385,66.918999,498.952545,364.679688,71.78907,391.853424,365.203369,68.555542,331.495239,385.02655,60.361713,56.16,76.054468
1885,'2018/02/18 22:47:37:549',39,674.925781,347.034821,42.108837,594.597046,358.499268,66.936249,499.151703,364.516479,71.805489,391.998718,365.184204,68.569626,331.65976,384.873047,60.372669,56.16,76.054468
1886,'2018/02/18 22:47:37:600',39,675.611938,346.149261,41.91354,594.707642,358.249756,66.957535,499.288727,364.375061,71.820099,392.14566,365.056702,68.5784,331.868622,384.705841,60.383072,56.16,76.054468
1887,'2018/02/18 22:47:37:649',39,675.599731,346.191101,41.930088,594.745178,358.057983,66.970871,499.323975,364.17038,71.835159,392.230347,364.829163,68.594315,331.955322,384.469666,60.413284,56.16,76.054468
1888,'2018/02/18 22:47:37:698',39,675.540771,346.212524,41.936954,594.815552,357.943146,66.973541,499.41095,363.967957,71.845581,392.302246,364.698273,68.609169,331.961487,384.32431,60.436672,56.16,76.054468
1889,'2018/02/18 22:47:37:749',39,675.505005,346.215271,41.943291,594.9245,357.720337,66.975456,499.526611,363.772217,71.855705,392.387085,364.567139,68.62439,331.991577,384.158966,60.458488,56.16,76.054468
1890,'2018/02/18 22:47:37:799',39,675.45752,345.964752,41.987228,595.050781,357.374268,66.973785,499.682556,363.508667,71.857178,392.555603,364.372467,68.63031,332.174652,383.910004,60.462601,56.16,76.054468
1891,'2018/02/18 22:47:37:850',39,675.534668,345.765869,42.024696,595.167786,356.957031,66.98941,499.859314,363.033081,71.870644,392.795837,364.019348,68.641983,332.42865,383.568146,60.481293,56.16,76.054468
1892,'2018/02/18 22:47:37:900',39,675.768188,345.426636,42.052097,595.634583,356.28772,66.99118,500.323639,362.606445,71.877304,393.362396,363.526306,68.658257,332.893738,382.930054,60.498692,56.16,76.054468
1893,'2018/02/18 22:47:37:949',39,675.980103,345.18866,42.099102,596.128418,355.854248,66.994423,500.831146,362.10791,71.884621,394.004608,363.194092,68.671928,333.533508,382.626129,60.515732,56.16,76.054468
1894,'2018/02/18 22:47:37:999',39,676.325806,344.993073,42.114006,596.751526,355.598083,66.991028,501.552917,361.790924,71.888985,394.761261,363.04425,68.688286,334.224243,382.536621,60.536461,56.16,76.054468
1895,'2018/02/18 22:47:38:050',39,677.91217,344.589661,42.09,598.591248,355.326233,66.964333,503.453217,361.687866,71.867615,396.752625,363.01825,68.681145,336.153534,382.364197,60.525089,56.16,76.054468
1896,'2018/02/18 22:47:38:098',39,679.428162,344.343262,42.047005,600.416992,354.925995,66.91571,505.298157,361.561218,71.828857,398.638855,362.85376,68.658272,337.977203,382.110321,60.504318,56.16,76.054468
1897,'2018/02/18 22:47:38:149',39,679.879211,344.199493,42.021698,601.109802,354.624573,66.890511,506.023163,361.268982,71.812416,399.38385,362.576904,68.651535,338.721069,381.995117,60.50983,56.16,76.054468
1898,'2018/02/18 22:47:38:199',39,680.114258,344.108459,42.016838,601.424377,354.43457,66.879524,506.346375,361.008148,71.804688,399.734467,362.401154,68.646309,339.135681,381.893951,60.512318,56.16,76.054468
1899,'2018/02/18 22:47:38:250',39,680.202393,343.997772,42.047718,601.460022,354.287354,66.876816,506.335419,360.831665,71.796013,399.78894,362.279633,68.629562,339.282318,381.777527,60.49683,56.16,76.054468
1900,'2018/02/18 22:47:38:300',39,680.145386,343.865814,42.067245,601.31189,354.125488,66.868675,506.113861,360.723267,71.779877,399.672577,362.205261,68.603035,339.284515,381.74704,60.46907,56.16,76.054468
1901,'2018/02/18 22:47:38:350',39,680.095947,343.721741,42.061855,601.126282,353.987976,66.864784,505.936462,360.561157,71.769417,399.474487,362.087585,68.582222,339.175568,381.672913,60.450935,56.16,76.054468
1902,'2018/02/18 22:47:38:399',39,680.052124,343.642761,42.062469,601.001892,353.934692,66.853439,505.762817,360.47879,71.754196,399.30365,361.968933,68.557404,339.033051,381.582611,60.424843,56.16,76.054468
1903,'2018/02/18 22:47:38:450',39,680.077515,343.602783,42.034977,600.880981,353.907043,66.834549,505.641907,360.492676,71.730057,399.115753,361.93042,68.524704,338.859253,381.552399,60.386559,56.16,76.054468
1904,'2018/02/18 22:47:38:500',39,680.067017,343.652527,42.006977,600.760498,353.8815,66.808609,505.365814,360.450134,71.70594,398.836792,361.885925,68.490204,338.591064,381.554504,60.347755,56.16,76.054468
1905,'2018/02/18 22:47:38:550',39,680.069214,343.658844,41.980713,600.719482,353.927948,66.782684,505.145721,360.467896,71.685188,398.606506,361.887726,68.462761,338.377197,381.548462,60.313354,56.16,76.054468
1906,'2018/02/18 22:47:38:600',39,680.137146,343.624939,41.949791,600.876892,354.062012,66.750076,505.207611,360.521942,71.65979,398.65152,361.872284,68.438416,338.398254,381.445404,60.288486,56.16,76.054468
1907,'2018/02/18 22:47:38:649',39,680.329468,343.615845,41.908051,601.380859,354.50238,66.709244,505.585358,360.650055,71.638214,398.977325,361.8703,68.426697,338.638092,381.412781,60.277691,56.16,76.054468
1908,'2018/02/18 22:47:38:700',39,680.691833,343.557373,41.840973,601.856201,354.640198,66.679932,506.135925,360.692871,71.616768,399.467133,361.844543,68.415459,339.067444,381.389252,60.27272,56.16,76.054468
1909,'2018/02/18 22:47:38:750',39,681.421082,343.44986,41.733681,602.863586,354.658752,66.616272,507.195068,360.703552,71.572899,400.508972,361.812561,68.393631,340.026245,381.355255,60.264015,56.16,76.054468
1910,'2018/02/18 22:47:38:800',39,682.510498,343.372925,41.599556,604.5849,354.494995,66.518806,508.936096,360.488983,71.517982,402.218811,361.716736,68.374832,341.752258,381.53598,60.275105,56.16,76.054468
1911,'2018/02/18 22:47:38:849',39,683.730347,343.086304,41.471272,606.272339,354.237,66.423782,510.722198,360.149109,71.45578,403.93689,361.559448,68.343979,343.375641,381.487335,60.258835,56.16,76.054468
1912,'2018/02/18 22:47:38:899',39,684.463379,342.868805,41.38942,607.175659,354.187622,66.366051,511.625916,360.020386,71.411514,404.845795,361.565613,68.311523,344.241516,381.456635,60.227051,56.16,76.054468
1913,'2018/02/18 22:47:38:949',39,684.914551,342.722382,41.339043,607.763977,354.226166,66.326347,512.072266,359.883057,71.382523,405.431122,361.660583,68.28656,344.849731,381.566528,60.196682,56.16,76.054468
1914,'2018/02/18 22:47:38:999',39,685.044739,342.700623,41.334499,607.966064,354.252502,66.315964,512.206665,359.79187,71.375481,405.653107,361.720245,68.279938,345.085388,381.63092,60.189198,56.16,76.054468
1915,'2018/02/18 22:47:39:049',39,685.050415,342.703491,41.336292,607.994263,354.288391,66.315269,512.213745,359.77594,71.375374,405.713318,361.762238,68.280769,345.225586,381.753113,60.190956,56.16,76.054468
1916,'2018/02/18 22:47:39:100',39,685.055664,342.909546,41.350456,608.179932,354.478851,66.309082,512.381836,359.912689,71.374779,405.99292,362.005768,68.290131,345.50058,381.977539,60.203728,56.16,76.054468
1917,'2018/02/18 22:47:39:150',39,685.327881,343.535034,41.334473,608.908752,354.876068,66.300438,513.114624,360.213776,71.393089,406.770264,362.455994,68.335304,346.219513,382.524536,60.278492,56.16,76.054468
1918,'2018/02/18 22:47:39:201',39,685.887573,344.107666,41.339134,609.701355,355.762115,66.310753,513.930054,360.775513,71.419418,407.643768,363.066376,68.385719,346.987244,383.068604,60.334354,56.16,76.054468
1919,'2018/02/18 22:47:39:250',39,686.318481,345.13855,41.401306,610.160522,356.623169,66.352707,514.280884,361.513641,71.462807,408.172607,364.094849,68.434868,347.569916,384.075653,60.396145,56.16,76.054468
1920,'2018/02/18 22:47:39:299',39,686.008667,345.742432,41.486671,609.745544,357.373657,66.407333,513.962769,362.550385,71.49913,407.891083,364.710541,68.476479,347.346344,384.682159,60.443302,56.16,76.054468
1921,'2018/02/18 22:47:39:350',39,685.539917,345.887695,41.598415,609.276978,357.982727,66.445023,513.487,363.306519,71.519073,407.693237,365.082703,68.501549,347.156891,385.007263,60.460724,56.16,76.054468
1922,'2018/02/18 22:47:39:400',39,685.206665,345.688538,41.644844,608.891785,358.21814,66.483788,513.113464,363.732422,71.546829,407.4328,365.338806,68.532265,346.916656,385.174438,60.47382,56.16,76.054468
1923,'2018/02/18 22:47:39:450',39,684.853394,345.044739,41.647816,608.611572,358.235443,66.512718,512.979126,364.020691,71.567345,407.322296,365.489014,68.565613,346.847229,385.103973,60.490246,56.16,76.054468
1924,'2018/02/18 22:47:39:499',39,684.605469,344.063568,41.599548,608.622314,357.49353,66.506386,513.128906,363.736237,71.564697,407.48877,365.123077,68.585159,347.067963,384.724426,60.509087,56.16,76.054468
1925,'2018/02/18 22:47:39:550',39,684.456909,343.107056,41.559174,608.786621,356.596893,66.47509,513.302063,362.935059,71.547348,407.750244,364.455872,68.584709,347.350647,384.170624,60.515564,56.16,76.054468
1926,'2018/02/18 22:47:39:600',39,684.536194,342.353699,41.510609,609.081421,355.673248,66.452568,513.607361,361.355042,71.544487,408.11264,363.646973,68.58432,347.653351,383.502625,60.525871,56.16,76.054468
1927,'2018/02/18 22:47:39:650',39,684.69812,341.98877,41.49921,609.502869,355.228088,66.437149,514.100464,360.565308,71.544342,408.532562,363.423584,68.590027,348.053955,383.366028,60.531548,56.16,76.054468
1928,'2018/02/18 22:47:39:701',39,684.790039,341.912384,41.505653,609.569275,355.22998,66.443886,514.172852,360.520569,71.54895,408.641022,363.486206,68.591766,348.323151,383.522156,60.533749,56.16,76.054468
